LOCATION,LAND_AREA,ROAD_ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,BUILT YEAR,AMENITIES,Tole,City,City_Tole_Encoded,total_rooms,area_road_interaction,room_age_interaction,LAND_AREA_squared,room_density_squared,PRICE
470,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2076.0,525,395,10,320,8.0,130.0,40.0,100.0,0.5289256198347108,17.182806422433504
252,2.3978952727983707,3.044522437723423,4,2.5,5.0,4.0,2075.0,68,166,13,359,9.0,200.0,54.0,100.0,0.6694214876033059,16.860033043306743
278,2.3978952727983707,2.1972245773362196,4,3.5,5.0,4.0,2074.0,509,190,10,180,9.0,80.0,63.0,100.0,0.6694214876033059,17.19990085520835
77,2.3978952727983707,2.833213344056216,23,2.5,4.0,4.0,2073.0,1378,348,10,287,8.0,160.0,64.0,100.0,0.5289256198347108,17.439851517607305
218,2.3978952727983707,2.6390573296152584,20,4.5,4.0,2.0,2078.0,830,129,10,136,6.0,130.0,18.0,100.0,0.29752066115702475,17.370858648025116
252,2.3978952727983707,2.6390573296152584,4,2.5,4.0,3.0,2065.0,975,166,13,359,7.0,130.0,112.0,100.0,0.4049586776859504,16.759949589762293
439,2.3978952727983707,2.6390573296152584,4,3.5,12.0,5.0,2075.0,222,364,10,299,17.0,130.0,102.0,100.0,2.3884297520661155,17.281246492014
169,2.3978952727983707,2.5649493574615367,20,2.5,5.0,4.0,2077.0,550,79,10,103,9.0,120.0,36.0,100.0,0.6694214876033059,18.132998684833918
131,2.3978952727983707,2.6390573296152584,11,2.5,5.0,5.0,2075.0,251,36,13,340,10.0,130.0,60.0,100.0,0.8264462809917354,17.453096744006448
269,2.3978952727983707,2.3978952727983707,20,2.5,5.0,3.0,2069.0,1240,182,10,174,8.0,100.0,96.0,100.0,0.5289256198347108,16.951004817371683
427,2.3978952727983707,3.2188758248682006,4,2.5,1.0,1.0,2077.0,1254,348,10,287,2.0,240.0,8.0,100.0,0.03305785123966942,17.822843761378564
310,2.3978952727983707,3.1780538303479458,31,3.0,5.0,6.0,2076.0,875,226,13,372,11.0,230.0,55.0,100.0,1.0,16.785925074816024
430,2.3978952727983707,2.5649493574615367,15,2.5,5.0,3.0,2077.0,362,354,10,293,8.0,120.0,32.0,100.0,0.5289256198347108,17.95067713070663
450,2.3978952727983707,2.6390573296152584,31,3.0,6.0,5.0,2077.0,118,375,10,306,11.0,130.0,44.0,100.0,1.0,17.182806422433504
254,2.3978952727983707,2.70805020110221,4,2.0,6.0,5.0,2076.0,113,168,10,164,11.0,140.0,55.0,100.0,1.0,18.420680753952364
101,2.3978952727983707,2.5649493574615367,4,2.5,7.0,4.0,2076.0,1255,8,10,54,11.0,120.0,55.0,100.0,1.0,17.147715103853763
224,2.3978952727983707,2.6390573296152584,4,2.5,4.0,3.0,2068.0,1040,135,10,140,7.0,130.0,91.0,100.0,0.4049586776859504,17.439851517607305
153,2.3978952727983707,2.9444389791664403,31,2.5,5.0,5.0,2068.0,98,61,10,91,10.0,180.0,130.0,100.0,0.8264462809917354,17.249497794707484
436,2.3978952727983707,2.6390573296152584,4,2.5,7.0,4.0,2072.0,1044,360,10,296,11.0,130.0,99.0,100.0,1.0,17.030378401595577
252,2.3978952727983707,3.044522437723423,20,2.5,5.0,4.0,2064.0,1217,166,13,359,9.0,200.0,153.0,100.0,0.6694214876033059,17.565014657424058
397,2.3978952727983707,3.044522437723423,31,3.5,7.0,4.0,2074.0,1039,316,10,268,11.0,200.0,77.0,100.0,1.0,18.683045016112164
278,2.3978952727983707,2.6390573296152584,4,2.5,6.0,5.0,2075.0,1331,190,10,180,11.0,130.0,66.0,100.0,1.0,17.281246492014
205,2.3978952727983707,2.6390573296152584,11,2.5,3.0,2.0,2058.0,1044,115,13,352,5.0,130.0,115.0,100.0,0.20661157024793386,17.281246492014
252,2.3978952727983707,3.044522437723423,4,2.0,6.0,5.0,2078.0,725,166,13,359,11.0,200.0,33.0,100.0,1.0,17.265498135541893
416,2.3978952727983707,2.833213344056216,4,3.0,5.0,3.0,2074.0,223,337,13,390,8.0,160.0,56.0,100.0,0.5289256198347108,16.860033043306743
470,2.3978952727983707,2.6390573296152584,31,2.5,6.0,3.0,2074.0,61,395,10,320,9.0,130.0,63.0,100.0,0.6694214876033059,17.0926553286923
66,2.3978952727983707,2.3978952727983707,27,3.0,9.0,4.0,2062.0,1398,348,10,287,13.0,100.0,247.0,100.0,1.3966942148760333,17.46616882523204
322,2.3978952727983707,2.5649493574615367,24,3.0,8.0,3.0,2060.0,567,239,10,209,11.0,120.0,231.0,100.0,1.0,17.129696599000436
252,2.3978952727983707,2.6390573296152584,11,2.5,4.0,5.0,2060.0,297,166,13,359,9.0,130.0,189.0,100.0,0.6694214876033059,16.97251102166758
131,2.3978952727983707,2.833213344056216,24,2.5,5.0,4.0,2060.0,729,36,13,340,9.0,160.0,189.0,100.0,0.6694214876033059,17.822843761378564
407,2.3978952727983707,2.6390573296152584,31,2.0,7.0,4.0,2076.0,436,325,13,386,11.0,130.0,55.0,100.0,1.0,17.281246492014
143,2.3978952727983707,2.6390573296152584,20,2.5,5.0,4.0,2080.0,485,49,10,82,9.0,130.0,9.0,100.0,0.6694214876033059,17.233237274364523
429,2.3978952727983707,2.5649493574615367,20,3.5,9.0,4.0,2078.0,845,353,10,292,13.0,120.0,39.0,100.0,1.3966942148760333,17.6762402900575
270,2.3978952727983707,3.4339872044851463,4,2.5,4.0,4.0,2065.0,231,183,10,175,8.0,300.0,128.0,100.0,0.5289256198347108,17.034386422832473
278,2.3978952727983707,2.6390573296152584,11,2.5,6.0,5.0,2074.0,98,190,10,180,11.0,130.0,77.0,100.0,1.0,17.335971390039045
281,2.3978952727983707,2.1972245773362196,31,3.5,7.0,4.0,2076.0,223,196,10,182,11.0,80.0,55.0,100.0,1.0,17.312018149733785
399,2.3978952727983707,2.6390573296152584,4,2.5,5.0,6.0,2072.0,319,318,10,270,11.0,130.0,99.0,100.0,1.0,17.707330876483063
377,2.3978952727983707,2.9444389791664403,15,3.5,7.0,4.0,2065.0,266,296,10,252,11.0,180.0,176.0,100.0,1.0,17.989897843244528
252,2.3978952727983707,2.9444389791664403,4,3.0,7.0,5.0,2076.0,663,166,13,359,12.0,180.0,60.0,100.0,1.190082644628099,17.46616882523204
434,2.3978952727983707,2.6390573296152584,20,2.5,4.0,3.0,2075.0,362,358,10,295,7.0,130.0,42.0,100.0,0.4049586776859504,17.822843761378564
310,2.3978952727983707,2.70805020110221,4,2.5,5.0,4.0,2074.0,973,226,13,372,9.0,140.0,63.0,100.0,0.6694214876033059,16.785925074816024
475,2.3978952727983707,2.3978952727983707,15,2.5,7.0,4.0,2065.0,526,402,10,326,11.0,100.0,176.0,100.0,1.0,17.01418371633128
477,2.3978952727983707,3.044522437723423,31,2.5,4.0,3.0,2069.0,1347,405,13,399,7.0,200.0,84.0,100.0,0.4049586776859504,17.747336210296442
427,2.3978952727983707,2.5649493574615367,24,3.5,6.0,7.0,2070.0,1044,348,10,287,13.0,120.0,143.0,100.0,1.3966942148760333,17.281246492014
427,2.3978952727983707,3.044522437723423,31,2.5,5.0,3.0,2074.0,105,348,10,287,8.0,200.0,56.0,100.0,0.5289256198347108,17.665658180950928
395,2.3978952727983707,3.044522437723423,11,2.0,4.0,3.0,2079.0,1194,315,10,267,7.0,200.0,14.0,100.0,0.4049586776859504,17.281246492014
131,2.3978952727983707,2.772588722239781,24,2.5,5.0,5.0,2072.0,98,36,13,340,10.0,150.0,90.0,100.0,0.8264462809917354,17.281246492014
406,2.3978952727983707,2.6390573296152584,4,2.5,5.0,5.0,2070.0,113,324,13,385,10.0,130.0,110.0,100.0,0.8264462809917354,16.906553056777135
269,2.3978952727983707,2.6390573296152584,11,3.0,4.0,5.0,2074.0,730,182,10,174,9.0,130.0,63.0,100.0,0.6694214876033059,17.46616882523204
427,2.3978952727983707,2.6390573296152584,20,2.5,4.0,4.0,2078.0,1037,348,10,287,8.0,130.0,24.0,100.0,0.5289256198347108,17.439851517607305
423,2.3978952727983707,2.6390573296152584,24,1.0,2.0,1.0,2078.0,223,344,1,24,3.0,130.0,9.0,100.0,0.07438016528925619,16.52356082573315
131,2.3978952727983707,2.6390573296152584,25,2.5,4.0,4.0,2075.0,787,36,13,340,8.0,130.0,48.0,100.0,0.5289256198347108,17.822843761378564
297,2.3978952727983707,2.4849066497880004,31,2.5,4.0,4.0,2058.0,965,213,13,367,8.0,110.0,184.0,100.0,0.5289256198347108,17.50439003707821
440,2.3978952727983707,2.70805020110221,11,2.0,4.0,2.0,2078.0,426,365,10,300,6.0,140.0,18.0,100.0,0.29752066115702475,16.906553056777135
349,2.3978952727983707,2.5649493574615367,16,4.0,8.0,4.0,2068.0,1043,268,10,229,12.0,120.0,156.0,100.0,1.190082644628099,17.795192230557824
3,2.3978952727983707,2.6390573296152584,4,2.5,4.0,3.0,2076.0,1397,14,10,57,7.0,130.0,35.0,100.0,0.4049586776859504,16.929025911619092
393,2.3978952727983707,3.044522437723423,11,2.0,4.0,2.0,2068.0,98,313,10,266,6.0,200.0,78.0,100.0,0.29752066115702475,16.677711496036597
440,2.3978952727983707,2.9444389791664403,24,2.5,4.0,3.0,2075.0,362,365,10,300,7.0,180.0,42.0,100.0,0.4049586776859504,17.453096744006448
101,2.3978952727983707,2.6390573296152584,31,2.5,5.0,3.0,2076.0,362,8,10,54,8.0,130.0,40.0,100.0,0.5289256198347108,16.993564429978885
101,2.3978952727983707,2.70805020110221,31,2.5,6.0,3.0,2072.0,539,8,10,54,9.0,140.0,81.0,100.0,0.6694214876033059,17.665658180950928
462,2.3978952727983707,2.6390573296152584,20,2.5,4.0,4.0,2075.0,1030,389,13,398,8.0,130.0,48.0,100.0,0.5289256198347108,16.785925074816024
54,2.3978952727983707,2.833213344056216,17,3.0,4.0,2.0,2078.0,1397,257,10,224,6.0,160.0,18.0,100.0,0.29752066115702475,16.705882371415992
309,2.3978952727983707,2.3978952727983707,31,2.5,8.0,3.0,2065.0,1223,225,10,198,11.0,100.0,176.0,100.0,1.0,17.05418904934434
116,2.3978952727983707,3.044522437723423,4,2.5,5.0,5.0,2064.0,167,21,10,62,10.0,200.0,170.0,100.0,0.8264462809917354,18.064005814299346
170,2.3978952727983707,2.5649493574615367,4,2.5,4.0,4.0,2073.0,98,80,10,104,8.0,120.0,64.0,100.0,0.5289256198347108,16.588099342704055
433,2.3978952727983707,2.6390573296152584,4,1.0,2.0,1.0,2074.0,457,357,1,27,3.0,130.0,21.0,100.0,0.07438016528925619,16.357112630168974
462,2.3978952727983707,2.6390573296152584,31,2.5,5.0,4.0,2075.0,385,389,13,398,9.0,130.0,54.0,100.0,0.6694214876033059,16.588099342704055
113,2.3978952727983707,2.833213344056216,31,3.0,6.0,3.0,2064.0,402,19,10,60,9.0,160.0,153.0,100.0,0.6694214876033059,17.129696599000436
462,2.3978952727983707,2.833213344056216,31,1.0,5.0,4.0,2075.0,256,389,13,398,9.0,160.0,54.0,100.0,0.6694214876033059,16.10298211467111
133,2.3978952727983707,2.9444389791664403,24,2.5,6.0,3.0,2074.0,226,38,10,76,9.0,180.0,63.0,100.0,0.6694214876033059,17.11134746100564
252,2.3978952727983707,2.6390573296152584,31,2.5,4.0,3.0,2076.0,686,166,13,359,7.0,130.0,35.0,100.0,0.4049586776859504,16.97251102166758
131,2.3978952727983707,2.6390573296152584,24,2.5,4.0,4.0,2076.0,184,36,13,340,8.0,130.0,40.0,100.0,0.5289256198347108,17.65496289206296
153,2.3978952727983707,2.6390573296152584,31,2.5,5.0,4.0,2077.0,526,61,10,91,9.0,130.0,36.0,100.0,0.6694214876033059,17.399029524198163
245,2.3978952727983707,3.044522437723423,31,2.5,4.0,5.0,2065.0,972,159,10,159,9.0,200.0,144.0,100.0,0.6694214876033059,18.15931599280497
252,2.3978952727983707,2.6390573296152584,11,2.5,5.0,5.0,2073.0,713,166,13,359,10.0,130.0,80.0,100.0,0.8264462809917354,17.19990085520835
252,2.3978952727983707,2.6390573296152584,31,2.5,4.0,4.0,2069.0,417,166,13,359,8.0,130.0,96.0,100.0,0.5289256198347108,17.265498135541893
225,2.3978952727983707,2.6390573296152584,31,1.5,8.0,4.0,2073.0,362,136,10,141,12.0,130.0,96.0,100.0,1.190082644628099,16.759949589762293
361,2.3978952727983707,2.6390573296152584,31,5.0,17.0,12.0,2076.0,1223,280,10,240,29.0,130.0,145.0,100.0,6.950413223140496,17.370858648025116
243,2.3978952727983707,3.044522437723423,20,2.0,4.0,5.0,2070.0,362,157,13,357,9.0,200.0,99.0,100.0,0.6694214876033059,18.31532023940565
329,2.3978952727983707,2.833213344056216,20,2.5,4.0,4.0,2072.0,173,245,10,214,8.0,160.0,72.0,100.0,0.5289256198347108,18.603002309079653
398,2.3978952727983707,3.044522437723423,31,6.5,12.0,7.0,2076.0,98,317,10,269,19.0,200.0,95.0,100.0,2.9834710743801653,18.826145858727198
191,2.3978952727983707,2.5649493574615367,4,2.5,5.0,3.0,2071.0,362,100,10,117,8.0,120.0,80.0,100.0,0.5289256198347108,16.785925074816024
404,2.3978952727983707,3.1354942159291497,24,3.5,21.0,5.0,2078.0,377,322,10,272,26.0,220.0,78.0,100.0,5.586776859504133,17.622173069956816
324,2.3978952727983707,2.5649493574615367,11,2.5,3.0,4.0,2070.0,1290,241,10,211,7.0,120.0,77.0,100.0,0.4049586776859504,16.951004817371683
366,2.3978952727983707,2.6390573296152584,31,2.5,4.0,5.0,2050.0,243,285,13,382,9.0,130.0,279.0,100.0,0.6694214876033059,16.929025911619092
191,2.3978952727983707,2.5649493574615367,20,2.5,5.0,5.0,2075.0,925,100,10,117,10.0,120.0,60.0,100.0,0.8264462809917354,16.88356353960952
379,2.3978952727983707,3.044522437723423,20,2.5,4.0,3.0,2070.0,468,298,10,254,7.0,200.0,77.0,100.0,0.4049586776859504,16.929025911619092
196,2.3978952727983707,2.772588722239781,24,2.5,4.0,5.0,2068.0,1288,106,10,121,9.0,150.0,117.0,100.0,0.6694214876033059,18.683045016112164
269,2.3978952727983707,2.70805020110221,4,2.0,5.0,3.0,2076.0,98,182,10,174,8.0,140.0,40.0,100.0,0.5289256198347108,16.906553056777135
227,2.3978952727983707,2.6390573296152584,4,1.0,2.0,1.0,2065.0,621,138,10,143,3.0,130.0,48.0,100.0,0.07438016528925619,16.380459992348886
69,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2075.0,7,328,10,274,9.0,130.0,54.0,100.0,0.6694214876033059,17.341871111992198
312,2.3978952727983707,2.6390573296152584,31,3.0,8.0,4.0,2058.0,113,228,10,200,12.0,130.0,276.0,100.0,1.190082644628099,16.454567959008102
153,2.3978952727983707,2.6390573296152584,31,2.5,13.0,5.0,2079.0,385,61,10,91,18.0,130.0,36.0,100.0,2.6776859504132235,17.795192230557824
328,2.3978952727983707,2.70805020110221,4,2.5,5.0,5.0,2062.0,71,244,10,213,10.0,140.0,190.0,100.0,0.8264462809917354,17.61099976960838
272,2.3978952727983707,2.772588722239781,24,1.0,2.0,2.0,2076.0,1214,185,10,177,4.0,150.0,20.0,100.0,0.1322314049586777,16.906553056777135
269,2.3978952727983707,3.044522437723423,15,2.0,5.0,4.0,2065.0,297,182,10,174,9.0,200.0,144.0,100.0,0.6694214876033059,17.05418904934434
284,2.3978952727983707,2.6390573296152584,16,2.5,4.0,4.0,2077.0,355,199,10,184,8.0,130.0,32.0,100.0,0.5289256198347108,16.951004817371683
461,2.3978952727983707,2.3978952727983707,20,1.0,3.0,1.0,2076.0,362,388,10,314,4.0,100.0,20.0,100.0,0.1322314049586777,16.52356082573315
319,2.3978952727983707,2.1972245773362196,11,3.5,5.0,3.0,2076.0,1173,236,10,206,8.0,80.0,40.0,100.0,0.5289256198347108,17.370858648025116
438,2.3978952727983707,2.4849066497880004,24,3.5,6.0,4.0,2075.0,1147,362,10,297,10.0,110.0,60.0,100.0,0.8264462809917354,17.370858648025116
382,2.3978952727983707,2.3978952727983707,24,3.0,5.0,4.0,2074.0,354,301,10,256,9.0,100.0,63.0,100.0,0.6694214876033059,17.296750678069195
434,2.3978952727983707,2.6390573296152584,11,2.5,5.0,4.0,2068.0,434,358,10,295,9.0,130.0,117.0,100.0,0.6694214876033059,17.370858648025116
240,2.3978952727983707,2.6390573296152584,11,2.5,7.0,4.0,2074.0,763,153,13,356,11.0,130.0,77.0,100.0,1.0,17.370858648025116
342,2.3978952727983707,2.5649493574615367,4,3.5,7.0,4.0,2076.0,385,259,10,226,11.0,120.0,55.0,100.0,1.0,17.034386422832473
441,2.3978952727983707,2.833213344056216,11,2.5,7.0,8.0,2077.0,1234,366,10,301,15.0,160.0,60.0,100.0,1.8595041322314048,17.77632374660947
328,2.3978952727983707,2.5649493574615367,20,2.5,5.0,4.0,2079.0,996,244,10,213,9.0,120.0,18.0,100.0,0.6694214876033059,17.129696599000436
457,2.3978952727983707,2.5649493574615367,20,3.0,6.0,3.0,2065.0,1223,382,10,311,9.0,120.0,144.0,100.0,0.6694214876033059,17.61099976960838
131,2.3978952727983707,2.5649493574615367,31,2.5,4.0,4.0,2070.0,759,36,13,340,8.0,120.0,88.0,100.0,0.5289256198347108,17.893048018819147
266,2.3978952727983707,3.044522437723423,4,3.5,6.0,5.0,2072.0,68,180,10,172,11.0,200.0,99.0,100.0,1.0,17.249497794707484
329,2.3978952727983707,2.6390573296152584,24,2.5,10.0,5.0,2076.0,1346,245,10,214,15.0,130.0,75.0,100.0,1.8595041322314048,17.034386422832473
252,2.3978952727983707,2.3978952727983707,11,3.0,4.0,3.0,2071.0,908,166,13,359,7.0,100.0,70.0,100.0,0.4049586776859504,16.906553056777135
223,2.3978952727983707,2.6390573296152584,20,2.0,5.0,4.0,2065.0,98,134,10,139,9.0,130.0,144.0,100.0,0.6694214876033059,16.52356082573315
213,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2075.0,385,124,1,10,9.0,130.0,54.0,100.0,0.6694214876033059,17.57671069691365
21,2.3978952727983707,2.70805020110221,5,2.0,2.0,2.0,2079.0,1372,101,10,118,4.0,140.0,8.0,100.0,0.1322314049586777,18.663626930405893
353,2.3978952727983707,2.6390573296152584,4,2.0,5.0,4.0,2074.0,1238,272,10,233,9.0,130.0,63.0,100.0,0.6694214876033059,18.420680753952364
461,2.3978952727983707,2.3978952727983707,11,2.5,6.0,3.0,2070.0,1044,388,10,314,9.0,100.0,99.0,100.0,0.6694214876033059,17.182806422433504
406,2.3978952727983707,2.6390573296152584,15,2.5,7.0,4.0,2076.0,703,324,13,385,11.0,130.0,55.0,100.0,1.0,17.453096744006448
245,2.3978952727983707,2.6390573296152584,11,3.0,7.0,4.0,2074.0,297,159,10,159,11.0,130.0,77.0,100.0,1.0,17.356469910987094
170,2.3978952727983707,2.6390573296152584,4,3.5,5.0,6.0,2069.0,160,80,10,104,11.0,130.0,132.0,100.0,1.0,17.265498135541893
163,2.3978952727983707,2.5649493574615367,20,2.5,5.0,6.0,2073.0,350,72,10,98,11.0,120.0,88.0,100.0,1.0,17.281246492014
153,2.3978952727983707,2.772588722239781,4,2.5,4.0,5.0,2072.0,98,61,10,91,9.0,150.0,81.0,100.0,0.6694214876033059,17.72753358339242
91,2.3978952727983707,2.6390573296152584,4,2.5,6.0,4.0,2060.0,68,403,22,418,10.0,130.0,210.0,100.0,0.8264462809917354,16.733281344102608
279,2.3978952727983707,3.044522437723423,24,2.5,4.0,5.0,2077.0,1136,193,13,363,9.0,200.0,36.0,100.0,0.6694214876033059,17.281246492014
292,2.3978952727983707,2.5649493574615367,4,2.5,6.0,4.0,2078.0,1064,208,10,191,10.0,120.0,30.0,100.0,0.8264462809917354,17.129696599000436
252,2.3978952727983707,2.6390573296152584,4,2.5,5.0,3.0,2079.0,818,166,13,359,8.0,130.0,16.0,100.0,0.5289256198347108,16.97251102166758
191,2.3978952727983707,1.6094379124341003,20,1.5,3.0,2.0,2078.0,438,100,10,117,5.0,40.0,15.0,100.0,0.20661157024793386,16.118095750958314
322,2.3978952727983707,2.5649493574615367,11,2.5,5.0,3.0,2065.0,1047,239,10,209,8.0,120.0,128.0,100.0,0.5289256198347108,17.426428497635523
303,2.3978952727983707,2.4849066497880004,20,2.5,6.0,3.0,2070.0,373,219,10,195,9.0,110.0,99.0,100.0,0.6694214876033059,17.073607134447293
440,2.3978952727983707,2.3978952727983707,16,3.0,4.0,2.0,2072.0,1223,365,10,300,6.0,100.0,54.0,100.0,0.29752066115702475,16.951004817371683
480,2.3978952727983707,2.3978952727983707,11,1.5,2.0,1.0,2060.0,569,408,17,408,3.0,100.0,63.0,100.0,0.07438016528925619,16.012735246411598
412,2.3978952727983707,2.6390573296152584,20,3.5,8.0,4.0,2054.0,61,333,10,278,12.0,130.0,324.0,100.0,1.190082644628099,18.119575664681957
191,2.3978952727983707,2.6390573296152584,15,2.5,4.0,3.0,2072.0,408,100,10,117,7.0,130.0,63.0,100.0,0.4049586776859504,16.951004817371683
427,2.3978952727983707,2.3978952727983707,16,3.5,7.0,3.0,2079.0,1347,348,10,287,10.0,100.0,20.0,100.0,0.8264462809917354,16.906553056777135
278,2.3978952727983707,2.6390573296152584,16,2.5,5.0,4.0,2076.0,207,190,10,180,9.0,130.0,45.0,100.0,0.6694214876033059,17.0926553286923
252,2.3978952727983707,2.6390573296152584,12,2.5,4.0,3.0,2078.0,199,166,13,359,7.0,130.0,21.0,100.0,0.4049586776859504,16.759949589762293
116,2.3978952727983707,2.3978952727983707,25,3.5,6.0,4.0,2079.0,362,21,10,62,10.0,100.0,20.0,100.0,0.8264462809917354,17.370858648025116
191,2.3978952727983707,2.6390573296152584,20,2.5,4.0,5.0,2071.0,746,100,10,117,9.0,130.0,90.0,100.0,0.6694214876033059,17.6441519761925
236,2.3978952727983707,2.6390573296152584,20,2.5,5.0,4.0,2077.0,904,148,13,355,9.0,130.0,36.0,100.0,0.6694214876033059,17.216707972959764
297,2.3978952727983707,2.772588722239781,16,2.5,4.0,4.0,2077.0,1040,213,13,367,8.0,150.0,32.0,100.0,0.5289256198347108,16.97251102166758
252,2.3978952727983707,2.833213344056216,4,2.5,4.0,4.0,2074.0,1100,166,13,359,8.0,160.0,56.0,100.0,0.5289256198347108,17.439851517607305
20,2.3978952727983707,2.5649493574615367,17,2.5,12.0,5.0,2074.0,1375,89,10,109,17.0,120.0,119.0,100.0,2.3884297520661155,17.665658180950928
153,2.3978952727983707,0.0,20,2.5,5.0,4.0,2074.0,1278,61,10,91,9.0,0.0,63.0,100.0,0.6694214876033059,19.11382792951231
402,2.3978952727983707,2.772588722239781,11,2.5,5.0,4.0,2076.0,408,320,13,384,9.0,150.0,45.0,100.0,0.6694214876033059,17.216707972959764
153,2.3978952727983707,2.772588722239781,11,2.5,6.0,7.0,2065.0,279,61,10,91,13.0,150.0,208.0,100.0,1.3966942148760333,17.50439003707821
376,2.3978952727983707,2.5649493574615367,11,4.0,13.0,4.0,2073.0,98,295,10,251,17.0,120.0,136.0,100.0,2.3884297520661155,17.129696599000436
414,2.3978952727983707,2.3978952727983707,11,2.5,5.0,4.0,2078.0,1190,335,13,389,9.0,100.0,27.0,100.0,0.6694214876033059,17.034386422832473
247,2.3978952727983707,2.5649493574615367,20,2.5,5.0,2.0,2079.0,135,161,10,160,7.0,120.0,14.0,100.0,0.4049586776859504,17.341871111992198
329,2.3978952727983707,2.6390573296152584,16,3.5,4.0,5.0,2058.0,528,245,10,214,9.0,130.0,207.0,100.0,0.6694214876033059,17.588271519047417
258,2.3978952727983707,2.833213344056216,11,3.0,4.0,4.0,2065.0,64,172,13,360,8.0,160.0,128.0,100.0,0.5289256198347108,18.31532023940565
385,2.3978952727983707,3.044522437723423,24,3.5,7.0,7.0,2072.0,355,304,10,259,14.0,200.0,126.0,100.0,1.6198347107438016,17.622173069956816
45,2.3978952727983707,2.833213344056216,16,2.5,4.0,4.0,2077.0,1398,213,13,367,8.0,160.0,32.0,100.0,0.5289256198347108,17.41282284594998
133,2.3978952727983707,2.6390573296152584,16,1.0,2.0,1.0,2060.0,408,38,10,76,3.0,130.0,63.0,100.0,0.07438016528925619,16.41820031748273
116,2.3978952727983707,2.70805020110221,20,2.5,4.0,4.0,2078.0,355,21,10,62,8.0,140.0,24.0,100.0,0.5289256198347108,17.249497794707484
154,2.3978952727983707,2.5649493574615367,16,3.0,7.0,5.0,2074.0,223,62,13,344,12.0,120.0,84.0,100.0,1.190082644628099,17.034386422832473
131,2.3978952727983707,2.5649493574615367,24,2.5,5.0,5.0,2071.0,425,36,13,340,10.0,120.0,100.0,100.0,0.8264462809917354,18.31532023940565
350,2.3978952727983707,2.8903717578961645,20,3.5,7.0,5.0,2076.0,638,269,10,230,12.0,170.0,60.0,100.0,1.190082644628099,18.342719213293464
297,2.3978952727983707,2.772588722239781,20,2.5,5.0,3.0,2062.0,870,213,13,367,8.0,150.0,152.0,100.0,0.5289256198347108,17.11134746100564
354,2.3978952727983707,2.3978952727983707,20,2.5,7.0,3.0,2063.0,1182,273,10,234,10.0,100.0,180.0,100.0,0.8264462809917354,16.835935492889124
252,2.3978952727983707,2.833213344056216,4,2.5,6.0,4.0,2078.0,80,166,13,359,10.0,160.0,30.0,100.0,0.8264462809917354,17.19990085520835
191,2.3978952727983707,2.3978952727983707,4,2.5,5.0,1.0,2078.0,375,100,10,117,6.0,100.0,18.0,100.0,0.29752066115702475,17.296750678069195
