Floors,Area,Road_Width,City_Bhaktapur,City_Kathmandu,City_Lalitpur,Road_Type_Blacktopped,Road_Type_Gravelled,Road_Type_Soil Stabilized,area_per_floor,total_built_area,floor_area_ratio,floor_price_premium,floor_price_premium_scaled,floor_city_interaction,floor_city_premium,price_per_area,city_road_interaction,Price_Log,Price_Original
3.0,3.1,12.0,0,1,0,1,0,0,1.0333333333333334,9.3,0.9677419354838709,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5741935.483870967,1,16.694709071442087,17800000.000000004
4.0,7.25,12.0,0,0,1,1,0,0,1.8125,29.0,0.5517241379310345,37466000.0,1.4918246976412703,0.0,0.0,5172413.793103448,0,17.439851517607305,37500000.0
3.0,4.0,12.0,0,1,0,0,1,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8500000.0,0,17.341871111992198,33999999.99999994
3.0,6.9375,15.0,0,1,0,1,0,0,2.3125,20.8125,0.43243243243243246,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4252252.252252252,1,17.19990085520835,29499999.999999966
4.0,3.5,20.0,1,0,0,0,0,1,0.875,14.0,1.1428571428571428,37466000.0,1.4918246976412703,0.0,0.0,5571428.571428572,0,16.785925074816024,19499999.99999998
2.0,4.25,40.0,0,0,1,1,0,0,2.125,8.5,0.47058823529411764,37939361.70212766,1.2214027581601699,0.0,0.0,6635294.117647059,0,17.154832571369333,28199999.999999966
2.0,7.5,13.0,0,1,0,0,0,1,3.75,15.0,0.26666666666666666,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,7333333.333333333,0,17.822843761378564,55000000.000000075
3.0,3.5625,15.0,0,1,0,0,0,1,1.1875,10.6875,0.8421052631578947,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5894736.842105263,0,16.860033043306743,20999999.99999998
2.75,6.5,10.0,0,1,0,0,0,1,2.3636363636363638,17.875,0.4230769230769231,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,3384615.3846153845,0,16.906553056777135,22000000.000000007
2.75,6.0,13.0,0,1,0,0,0,1,2.1818181818181817,16.5,0.4583333333333333,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,3083333.3333333335,0,16.733281344102608,18500000.000000034
2.5,3.25,20.0,0,0,1,1,0,0,1.3,8.125,0.7692307692307693,25775471.698113207,1.2840254166877414,0.0,0.0,6000000.0,0,16.785925074816024,19499999.99999998
2.5,6.75,13.0,0,1,0,1,0,0,2.7,16.875,0.37037037037037035,25775471.698113207,1.2840254166877414,2.5,25775471.698113207,6814814.814814814,1,17.6441519761925,46000000.00000004
5.0,6.0,14.0,0,1,0,1,0,0,1.2,30.0,0.8333333333333334,40222222.222222224,1.6487212707001282,5.0,40222222.222222224,6083333.333333333,1,17.41282284594998,36499999.99999996
2.75,8.0,15.0,0,1,0,0,0,1,2.909090909090909,22.0,0.34375,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5625000.0,0,17.622173069956816,44999999.999999985
3.0,4.0,13.0,0,1,0,0,1,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5750000.0,0,16.951004817371683,22999999.999999974
3.0,3.25,11.058823529411764,0,0,1,1,0,0,1.0833333333333333,9.75,0.9230769230769231,34629726.06117021,1.3498588075760032,0.0,0.0,5846153.846153846,0,16.759949589762293,19000000.000000015
2.75,5.125,13.0,0,1,0,1,0,0,1.8636363636363635,14.09375,0.5365853658536586,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7219512.195121951,1,17.426428497635523,36999999.99999993
3.0,3.1,13.0,0,1,0,0,0,1,1.0333333333333334,9.3,0.9677419354838709,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6645161.29032258,0,16.840801682303496,20599999.99999997
2.5,3.125,13.0,0,0,1,0,1,0,1.25,7.8125,0.8,25775471.698113207,1.2840254166877414,0.0,0.0,5600000.0,0,16.677711496036597,17499999.999999985
3.0,4.0,13.0,0,1,0,0,0,1,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6250000.0,0,17.034386422832473,24999999.999999963
2.0,5.0,15.0,0,1,0,1,0,0,2.5,10.0,0.4,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,7500000.0,1,17.439851517607305,37500000.0
2.0,5.0,15.0,0,1,0,0,1,0,2.5,10.0,0.4,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,4400000.0,0,16.906553056777135,22000000.000000007
2.75,9.0,16.0,0,0,1,1,0,0,3.272727272727273,24.75,0.3055555555555556,34935185.18518519,1.3165306748676215,0.0,0.0,5500000.0,0,17.71748324774094,49500000.000000075
2.0,2.5,13.0,0,1,0,0,0,1,1.25,5.0,0.8,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,4800000.0,0,16.300417291085605,12000000.000000007
3.0,5.5,13.0,0,1,0,0,1,0,1.8333333333333333,16.5,0.5454545454545454,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6090909.090909091,0,17.32705602664604,33500000.0
3.0,3.5,13.0,0,0,1,1,0,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,0.0,0.0,7714285.714285715,0,17.11134746100564,26999999.999999993
3.0,9.375,14.816065764411029,0,0,1,1,0,0,3.125,28.125,0.32,34629726.06117021,1.3498588075760032,0.0,0.0,4266666.666666667,0,17.50439003707821,39999999.999999985
2.0,10.0,13.0,0,1,0,0,0,1,5.0,20.0,0.2,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,3900000.0,0,17.479072229734946,39000000.00000001
4.0,3.0,13.0,0,1,0,0,1,0,0.75,12.0,1.3333333333333333,37466000.0,1.4918246976412703,4.0,37466000.0,8333333.333333333,0,17.034386422832473,24999999.999999963
3.0,16.0,26.0,0,1,0,0,1,0,5.333333333333333,48.0,0.1875,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,3743750.0,0,17.90818707978017,59900000.00000009
3.0,3.25,13.0,0,0,1,0,1,0,1.0833333333333333,9.75,0.9230769230769231,34629726.06117021,1.3498588075760032,0.0,0.0,5692307.692307692,0,16.733281344102608,18500000.000000034
3.0,3.0,15.0,0,1,0,1,0,0,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7833333.333333333,1,16.97251102166758,23500000.00000002
3.0,4.0,14.0,0,0,1,0,0,1,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,0.0,0.0,4875000.0,0,16.785925074816024,19499999.99999998
2.75,9.25,20.0,0,1,0,1,0,0,3.3636363636363638,25.4375,0.2972972972972973,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6486486.486486486,1,17.909855136853043,60000000.0000001
2.0,21.0,20.0,0,1,0,1,0,0,10.5,42.0,0.09523809523809523,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,3809523.8095238097,1,18.197537205138154,79999999.99999988
4.0,4.125,14.904761904761903,0,1,0,0,0,1,1.03125,16.5,0.9696969696969697,37466000.0,1.4918246976412703,4.0,37466000.0,10909090.909090908,0,17.622173069956816,44999999.999999985
4.0,16.0,9.0,0,0,1,0,0,1,4.0,64.0,0.25,37466000.0,1.4918246976412703,0.0,0.0,4375000.0,0,18.064005814299346,69999999.99999991
2.75,5.5,20.0,0,1,0,0,0,1,2.0,15.125,0.5,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5181818.181818182,0,17.1654146803266,28500000.000000034
2.0,3.0,16.0,0,1,0,1,0,0,1.5,6.0,0.6666666666666666,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,7833333.333333333,1,16.97251102166758,23500000.00000002
2.0,4.0,13.0,0,1,0,1,0,0,2.0,8.0,0.5,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,7625000.0,1,17.233237274364523,30499999.999999948
2.75,3.0,13.0,0,0,1,0,0,1,1.0909090909090908,8.25,0.9166666666666666,34935185.18518519,1.3165306748676215,0.0,0.0,5833333.333333333,0,16.677711496036597,17499999.999999985
3.0,4.0,15.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,11000000.0,1,17.599700214609808,43999999.99999999
2.75,4.0,13.0,0,1,0,1,0,0,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,8000000.0,1,17.281246492014,31999999.999999955
3.0,6.0,33.0,0,1,0,1,0,0,2.0,18.0,0.5,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5833333.333333333,1,17.370858648025116,35000000.000000015
3.0,4.3,12.0,0,0,1,1,0,0,1.4333333333333333,12.899999999999999,0.6976744186046512,34629726.06117021,1.3498588075760032,0.0,0.0,7325581.395348838,0,17.265498135541893,31500000.00000002
2.75,8.0,20.0,0,1,0,1,0,0,2.909090909090909,22.0,0.34375,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,8125000.0,1,17.989897843244528,65000000.00000007
1.0,3.2,12.0,0,1,0,0,1,0,3.2,3.2,0.3125,14203703.703703703,1.1051709180756477,1.0,14203703.703703703,3281250.0,0,16.166885910365842,10499999.999999994
3.0,3.0625,20.0,0,0,1,1,0,0,1.0208333333333333,9.1875,0.9795918367346939,34629726.06117021,1.3498588075760032,0.0,0.0,6269387.755102041,0,16.770420889081343,19200000.000000026
1.5,4.75,18.0,0,1,0,1,0,0,3.1666666666666665,7.125,0.3157894736842105,12657142.857142856,1.161834242728283,1.5,12657142.857142856,3157894.736842105,1,16.52356082573315,15000000.00000001
2.5,6.0,20.0,0,1,0,1,0,0,2.4,15.0,0.4166666666666667,25775471.698113207,1.2840254166877414,2.5,25775471.698113207,5500000.0,1,17.312018149733785,33000000.000000015
3.0,2.75,13.0,0,1,0,1,0,0,0.9166666666666666,8.25,1.0909090909090908,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8763636.363636363,1,16.997722439954657,24099999.999999966
4.5,13.0,14.0,0,1,0,0,1,0,2.888888888888889,58.5,0.34615384615384615,70000000.0,1.568312185490169,4.5,70000000.0,5384615.384615385,0,18.064005814299346,69999999.99999991
2.75,6.5,20.0,0,0,1,1,0,0,2.3636363636363638,17.875,0.4230769230769231,34935185.18518519,1.3165306748676215,0.0,0.0,5538461.538461538,0,17.399029524198163,36000000.000000045
3.0,5.0,14.0,0,1,0,0,1,0,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5800000.0,0,17.182806422433504,28999999.999999948
4.0,11.0,13.0,0,1,0,1,0,0,2.75,44.0,0.36363636363636365,37466000.0,1.4918246976412703,4.0,37466000.0,5545454.545454546,1,17.926384438531027,60999999.999999955
2.75,4.0,30.0,0,1,0,0,0,1,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,11250000.0,0,17.622173069956816,44999999.999999985
2.0,3.2,13.0,0,1,0,1,0,0,1.6,6.4,0.625,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,4062500.0,1,16.380459992348886,13000000.000000013
3.0,3.0,20.0,0,1,0,0,0,1,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,13333333.333333334,0,17.50439003707821,39999999.999999985
2.75,5.0,15.0,0,1,0,0,0,1,1.8181818181818181,13.75,0.55,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5200000.0,0,17.073607134447293,25999999.999999985
2.75,4.5,22.0,0,1,0,1,0,0,1.6363636363636365,12.375,0.6111111111111112,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,8333333.333333333,1,17.439851517607305,37500000.0
2.5,20.0,16.0,0,0,1,1,0,0,8.0,50.0,0.125,25775471.698113207,1.2840254166877414,0.0,0.0,4500000.0,0,18.31532023940565,90000000.00000004
2.0,24.0,20.0,0,0,1,0,0,1,12.0,48.0,0.08333333333333333,37939361.70212766,1.2214027581601699,0.0,0.0,4062500.0,0,18.395362946224484,97499999.99999984
3.0,8.31263696128561,12.0,0,1,0,1,0,0,2.7708789870952035,24.93791088385683,0.360896309314587,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4210456.942003515,1,17.370858648025116,35000000.000000015
2.75,10.81081081081081,14.904761904761903,0,1,0,0,0,1,3.9312039312039313,29.72972972972973,0.254375,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,4162500.0,0,17.622173069956816,44999999.999999985
3.0,4.0,14.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6375000.0,1,17.05418904934434,25500000.000000026
2.0,5.5,12.916666666666666,0,0,1,0,0,1,2.75,11.0,0.36363636363636365,37939361.70212766,1.2214027581601699,0.0,0.0,4545454.545454546,0,17.034386422832473,24999999.999999963
3.0,3.0,11.0,0,0,1,0,1,0,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,0.0,0.0,6000000.0,0,16.705882371415992,17999999.999999985
3.0,4.0,13.12336,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5375000.0,1,16.88356353960952,21500000.00000001
1.0,2.0452885317750185,20.0,0,0,1,1,0,0,2.0452885317750185,2.0452885317750185,0.4889285714285714,14203703.703703703,1.1051709180756477,0.0,0.0,5867142.857142856,0,16.300417291085605,12000000.000000007
2.5,3.5,20.0,0,0,1,0,1,0,1.4,8.75,0.7142857142857143,25775471.698113207,1.2840254166877414,0.0,0.0,5571428.571428572,0,16.785925074816024,19499999.99999998
3.0,3.75,20.0,0,0,1,0,1,0,1.25,11.25,0.8,34629726.06117021,1.3498588075760032,0.0,0.0,6266666.666666667,0,16.97251102166758,23500000.00000002
3.0,10.0,12.0,0,1,0,0,0,1,3.3333333333333335,30.0,0.3,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7000000.0,0,18.064005814299346,69999999.99999991
3.0,5.0,13.0,0,1,0,0,0,1,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4000000.0,0,16.811242881518265,20000000.000000015
2.0,4.0,14.0,0,1,0,1,0,0,2.0,8.0,0.5,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,6000000.0,1,16.993564429978885,24000000.0
3.5,4.5,13.0,0,0,1,0,1,0,1.2857142857142858,15.75,0.7777777777777778,36714285.71428572,1.4190675485932573,0.0,0.0,4888888.888888889,0,16.906553056777135,22000000.000000007
3.0,7.0,30.0,0,1,0,0,0,1,2.3333333333333335,21.0,0.42857142857142855,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5142857.142857143,0,17.399029524198163,36000000.000000045
4.0,3.5,33.0,0,0,1,1,0,0,0.875,14.0,1.1428571428571428,37466000.0,1.4918246976412703,0.0,0.0,8571428.57142857,0,17.216707972959764,30000000.00000005
2.0,3.9375,18.0,0,1,0,1,0,0,1.96875,7.875,0.5079365079365079,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,6095238.095238095,1,16.993564429978885,24000000.0
2.75,4.0,12.0,0,1,0,1,0,0,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7000000.0,1,17.147715103853763,27999999.99999999
2.75,3.25,15.40574557213761,0,0,1,0,0,1,1.1818181818181819,8.9375,0.8461538461538461,34935185.18518519,1.3165306748676215,0.0,0.0,6830769.230769231,0,16.915602891887552,22200000.000000004
1.0,3.0625,12.0,0,0,1,0,0,1,3.0625,3.0625,0.32653061224489793,14203703.703703703,1.1051709180756477,0.0,0.0,3918367.3469387754,0,16.300417291085605,12000000.000000007
3.0,5.75,20.0,0,1,0,1,0,0,1.9166666666666667,17.25,0.5217391304347826,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6869565.217391305,1,17.491811255187805,39499999.999999985
3.0,7.0,20.0,0,1,0,1,0,0,2.3333333333333335,21.0,0.42857142857142855,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5857142.857142857,1,17.529082649058825,40999999.999999985
2.75,4.0,11.058823529411764,0,0,1,0,0,1,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,0.0,0.0,4750000.0,0,16.759949589762293,19000000.000000015
2.0,12.25,20.0,0,1,0,0,0,1,6.125,24.5,0.16326530612244897,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5714285.714285715,0,18.064005814299346,69999999.99999991
3.0,3.75,13.0,0,0,1,1,0,0,1.25,11.25,0.8,34629726.06117021,1.3498588075760032,0.0,0.0,5866666.666666667,0,16.906553056777135,22000000.000000007
3.0,3.5,12.0,0,1,0,0,1,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5657142.857142857,0,16.801192546169812,19799999.99999998
3.0,4.0,13.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8125000.0,1,17.296750678069195,32499999.999999955
3.0,5.0,11.0,0,1,0,0,0,1,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,10500000.0,0,17.77632374660947,52499999.999999985
3.0,10.0,16.0,0,1,0,0,1,0,3.3333333333333335,30.0,0.3,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7500000.0,0,18.132998684833918,75000000.00000003
3.0,4.5,13.0,0,1,0,1,0,0,1.5,13.5,0.6666666666666666,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6111111.111111111,1,17.129696599000436,27500000.000000015
1.5,3.0,13.0,0,0,1,0,1,0,2.0,4.5,0.5,12657142.857142856,1.161834242728283,0.0,0.0,4333333.333333333,0,16.380459992348886,13000000.000000013
1.0,3.0,13.0,0,0,1,1,0,0,3.0,3.0,0.3333333333333333,14203703.703703703,1.1051709180756477,0.0,0.0,3333333.3333333335,0,16.118095750958314,9999999.999999996
3.0,12.0,15.0,0,1,0,1,0,0,4.0,36.0,0.25,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4791666.666666667,1,17.867295523158884,57500000.00000004
2.0,4.0,11.0,0,1,0,0,0,1,2.0,8.0,0.5,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,3875000.0,0,16.5563506464056,15499999.999999987
2.75,3.5,10.571428571428571,0,1,0,0,0,1,1.2727272727272727,9.625,0.7857142857142857,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7714285.714285715,0,17.11134746100564,26999999.999999993
2.75,5.5,20.0,0,0,1,1,0,0,2.0,15.125,0.5,34935185.18518519,1.3165306748676215,0.0,0.0,6400000.0,0,17.376556668977415,35199999.999999955
4.0,3.0,13.0,0,1,0,0,0,1,0.75,12.0,1.3333333333333333,37466000.0,1.4918246976412703,4.0,37466000.0,8333333.333333333,0,17.034386422832473,24999999.999999963
3.0,6.1,32.0,0,1,0,0,0,1,2.033333333333333,18.299999999999997,0.49180327868852464,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6065573.770491804,0,17.426428497635523,36999999.99999993
3.0,3.5,12.0,0,1,0,0,0,1,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5000000.0,0,16.677711496036597,17499999.999999985
1.5,3.0,13.0,0,0,1,0,1,0,2.0,4.5,0.5,12657142.857142856,1.161834242728283,0.0,0.0,4166666.6666666665,0,16.341239282272525,12499999.999999985
3.0,3.1875,15.0,0,1,0,0,1,0,1.0625,9.5625,0.9411764705882353,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7058823.529411765,0,16.929025911619092,22500000.00000001
3.0,7.0,14.0,0,1,0,1,0,0,2.3333333333333335,21.0,0.42857142857142855,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5700000.0,1,17.50188690692275,39900000.00000004
2.75,3.25,13.0,0,1,0,1,0,0,1.1818181818181819,8.9375,0.8461538461538461,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6153846.153846154,1,16.811242881518265,20000000.000000015
4.0,4.0,10.0,0,0,1,0,1,0,1.0,16.0,1.0,37466000.0,1.4918246976412703,0.0,0.0,6400000.0,0,17.05810294851229,25599999.99999997
